CD_UF;CD_MUN;NM_MUN;variavel;n;media;dp;p25;mediana;p75
35;3518800;Guarulhos;pct_sem_banheiro_nem_sanitario;2380.0;1.9098548510313215e-05;0.0009317273428304406;0.0;0.0;0.0
35;3520103;Igarapava;pct_sem_banheiro;52.0;0.0002564102564102564;0.0018490006540840972;0.0;0.0;0.0
35;3520103;Igarapava;pct_sem_banheiro_nem_sanitario;55.0;0.0;0.0;0.0;0.0;0.0
35;3529401;Mauá;pct_sem_banheiro;757.0;0.0004278076336031204;0.005877350933346095;0.0;0.0;0.0
35;3529401;Mauá;pct_sem_banheiro_nem_sanitario;812.0;1.3683634373289546e-05;0.0003899235590797758;0.0;0.0;0.0
35;3545209;Salto;pct_sem_banheiro;185.0;7.649158592554819e-05;0.001040398050132747;0.0;0.0;0.0
35;3545209;Salto;pct_sem_banheiro_nem_sanitario;196.0;0.0;0.0;0.0;0.0;0.0
35;3548708;São Bernardo do Campo;pct_sem_banheiro;1584.0;0.00010878390871158156;0.001331361866553876;0.0;0.0;0.0
35;3548708;São Bernardo do Campo;pct_sem_banheiro_nem_sanitario;1670.0;0.0;0.0;0.0;0.0;0.0
35;3548807;São Caetano do Sul;pct_sem_banheiro;403.0;0.00011688568255016682;0.0013596974608014302;0.0;0.0;0.0
35;3548807;São Caetano do Sul;pct_sem_banheiro_nem_sanitario;420.0;0.0;0.0;0.0;0.0;0.0
35;3550308;São Paulo;pct_sem_banheiro;24554.0;0.000981421967004903;0.014057817906415852;0.0;0.0;0.0
35;3550308;São Paulo;pct_sem_banheiro_nem_sanitario;26172.0;5.2174679122939984e-05;0.004340044910154805;0.0;0.0;0.0
35;3552700;Tabatinga;pct_sem_banheiro;28.0;0.0;0.0;0.0;0.0;0.0
35;3552700;Tabatinga;pct_sem_banheiro_nem_sanitario;31.0;0.0;0.0;0.0;0.0;0.0
41;4106902;Curitiba;pct_sem_banheiro;2926.0;0.0009184416108590416;0.01914729751324303;0.0;0.0;0.0
41;4106902;Curitiba;pct_sem_banheiro_nem_sanitario;3125.0;8.264928314343977e-05;0.002962258592950499;0.0;0.0;0.0
41;4118501;Pato Branco;pct_sem_banheiro;141.0;0.00016547217143903962;0.0014329555331552496;0.0;0.0;0.0
41;4118501;Pato Branco;pct_sem_banheiro_nem_sanitario;150.0;0.0;0.0;0.0;0.0;0.0
41;4123857;Santa Maria do Oeste;pct_sem_banheiro;5.0;0.0;0.0;0.0;0.0;0.0
41;4123857;Santa Maria do Oeste;pct_sem_banheiro_nem_sanitario;8.0;0.0;0.0;0.0;0.0;0.0
