classe_renda;CD_SETOR;NM_MUN;CD_MUN;NM_BAIRRO;regiao;e_favela;NM_FCU;renda_media_setor;renda_p50_mun;razao_mediana_mun;renda_lim_sup_mun;n_domicilios;populacao;pct_analfab;pct_raca_pretpardind;outlier_global;outlier_municipio;motivos
EXTREMO;355030871000189;São Paulo;3550308;;Sudeste;não;;33056.51;3108.9;10.6;20232.52;136.0;286;;0.1958;True;True;
EXTREMO;355030871000198;São Paulo;3550308;;Sudeste;não;;33083.83;3108.9;10.6;20232.52;114.0;367;0.0;0.079;True;True;
EXTREMO;355030883000164;São Paulo;3550308;;Sudeste;não;;32901.46;3108.9;10.6;20232.52;145.0;433;0.0;0.037;True;True;
EXTREMO;150140205000205;Belém;1501402;Marco;Norte;não;;19018.01;1802.79;10.5;8315.28;233.0;726;;0.5523;True;True;
EXTREMO;211130005000816;São Luís;2111300;;Nordeste;não;;18363.8;1745.24;10.5;8425.68;230.0;705;;0.4567;True;True;
EXTREMO;230440005150244;Fortaleza;2304400;Meireles;Nordeste;não;;17875.0;1708.86;10.5;7273.3;271.0;613;0.0282;0.2284;True;True;
EXTREMO;261160605200153;Recife;2611606;Parnamirim;Nordeste;não;;18679.45;1778.67;10.5;13138.88;195.0;485;0.0;0.2103;True;True;
EXTREMO;261160605200417;Recife;2611606;Monteiro;Nordeste;não;;18717.51;1778.67;10.5;13138.88;259.0;790;0.0092;0.2076;True;True;
EXTREMO;261160605230523;Recife;2611606;Pina;Nordeste;não;;18684.91;1778.67;10.5;13138.88;203.0;548;0.0067;0.1989;True;True;
EXTREMO;261160605230542;Recife;2611606;Boa Viagem;Nordeste;não;;18642.4;1778.67;10.5;13138.88;336.0;894;;0.236;True;True;
EXTREMO;330455705090128;Rio de Janeiro;3304557;Botafogo;Sudeste;não;;28252.08;2702.45;10.5;16100.61;116.0;399;;0.1378;True;True;
EXTREMO;330455705090387;Rio de Janeiro;3304557;Laranjeiras;Sudeste;não;;28430.49;2702.45;10.5;16100.61;183.0;491;;0.0611;True;True;
EXTREMO;330455705211323;Rio de Janeiro;3304557;Freguesia (Jacarepaguá);Sudeste;não;;28327.78;2702.45;10.5;16100.61;178.0;489;0.0076;0.2168;True;True;
EXTREMO;355030838000689;São Paulo;3550308;;Sudeste;não;;32732.4;3108.9;10.5;20232.52;140.0;352;;0.108;True;True;
EXTREMO;355030845000434;São Paulo;3550308;;Sudeste;não;;32557.44;3108.9;10.5;20232.52;93.0;185;;0.027;True;True;
EXTREMO;130260305110289;Manaus;1302603;Aleixo;Norte;não;;19278.38;1852.55;10.4;6265.62;322.0;980;0.0039;0.4582;True;True;
EXTREMO;221100105070259;Teresina;2211001;Santa Isabel;Nordeste;não;;19864.29;1913.0;10.4;8229.75;28.0;86;0.0;0.4419;True;True;
EXTREMO;230440005170252;Fortaleza;2304400;Jardim América;Nordeste;não;;17752.99;1708.86;10.4;7273.3;267.0;694;0.0247;0.549;True;True;
EXTREMO;261160605230648;Recife;2611606;Boa Viagem;Nordeste;não;;18412.43;1778.67;10.4;13138.88;136.0;520;;0.1635;True;True;
EXTREMO;261160605230743;Recife;2611606;Imbiribeira;Nordeste;não;;18505.19;1778.67;10.4;13138.88;159.0;566;;0.318;True;True;
EXTREMO;355030883000186;São Paulo;3550308;;Sudeste;não;;32260.1;3108.9;10.4;20232.52;99.0;325;0.0;0.0215;True;True;
EXTREMO;355030883000243;São Paulo;3550308;;Sudeste;não;;32376.41;3108.9;10.4;20232.52;98.0;321;;0.1464;True;True;
EXTREMO;355030890000362;São Paulo;3550308;;Sudeste;não;;32362.6;3108.9;10.4;20232.52;98.0;318;;0.0314;True;True;
EXTREMO;130260305110100;Manaus;1302603;Adrianópolis;Norte;não;;19094.23;1852.55;10.3;6265.62;291.0;752;;0.371;True;True;
EXTREMO;130260305110287;Manaus;1302603;Aleixo;Norte;não;;19157.82;1852.55;10.3;6265.62;317.0;939;;0.4302;True;True;
EXTREMO;130260305130078;Manaus;1302603;Ponta Negra;Norte;não;;19169.17;1852.55;10.3;6265.62;189.0;606;;0.4818;True;True;
EXTREMO;211130005001649;São Luís;2111300;;Nordeste;não;;17926.98;1745.24;10.3;8425.68;187.0;493;;0.3773;True;True;
EXTREMO;211130005001651;São Luís;2111300;;Nordeste;não;;18003.63;1745.24;10.3;8425.68;200.0;509;0.0;0.2868;True;True;
EXTREMO;221100105070306;Teresina;2211001;Jóquei;Nordeste;não;;19704.42;1913.0;10.3;8229.75;296.0;949;0.004;0.393;True;True;
EXTREMO;230440005190162;Fortaleza;2304400;Guararapes;Nordeste;não;;17606.78;1708.86;10.3;7273.3;602.0;1925;0.0027;0.3808;True;True;
EXTREMO;261160605200541;Recife;2611606;Parnamirim;Nordeste;não;;18333.79;1778.67;10.3;13138.88;224.0;631;0.0074;0.1981;True;True;
EXTREMO;261160605230628;Recife;2611606;Boa Viagem;Nordeste;não;;18316.57;1778.67;10.3;13138.88;232.0;595;;0.2034;True;True;
EXTREMO;355030816000110;São Paulo;3550308;;Sudeste;não;;31988.46;3108.9;10.3;20232.52;183.0;499;0.014;0.3026;True;True;
EXTREMO;355030835000280;São Paulo;3550308;;Sudeste;não;;31948.88;3108.9;10.3;20232.52;91.0;195;;0.0205;True;True;
EXTREMO;355030883000182;São Paulo;3550308;;Sudeste;não;;32097.56;3108.9;10.3;20232.52;123.0;357;0.0;0.0476;True;True;
EXTREMO;530010805080839;Brasília;5300108;;Centro-Oeste;não;;36128.98;3518.5;10.3;22934.66;249.0;649;;0.584;True;True;
EXTREMO;211130005000819;São Luís;2111300;;Nordeste;não;;17856.93;1745.24;10.2;8425.68;325.0;1028;;0.3288;True;True;
EXTREMO;221100105070305;Teresina;2211001;Jóquei;Nordeste;não;;19498.75;1913.0;10.2;8229.75;175.0;540;0.0116;0.3648;True;True;
EXTREMO;240810205070275;Natal;2408102;Ponta Negra;Nordeste;não;;20847.41;2035.34;10.2;11639.32;327.0;672;0.0;0.372;True;True;
EXTREMO;261160605230330;Recife;2611606;Boa Viagem;Nordeste;não;;18149.94;1778.67;10.2;13138.88;267.0;818;0.0056;0.2188;True;True;
EXTREMO;270430205130061;Maceió;2704302;Guaxuma;Nordeste;não;;17563.88;1721.69;10.2;8099.28;171.0;460;0.0;0.3739;True;True;
EXTREMO;292740805090334;Salvador;2927408;Patamares;Nordeste;não;;16663.23;1637.87;10.2;8339.92;228.0;675;0.0;0.5289;True;True;
EXTREMO;292740805270273;Salvador;2927408;Rio Vermelho;Nordeste;não;;16713.96;1637.87;10.2;8339.92;342.0;996;;0.3805;True;True;
EXTREMO;355030832000178;São Paulo;3550308;;Sudeste;não;;31687.73;3108.9;10.2;20232.52;95.0;330;0.0;0.0333;True;True;
EXTREMO;355030883000184;São Paulo;3550308;;Sudeste;não;;31688.39;3108.9;10.2;20232.52;101.0;285;0.0;0.0281;True;True;
EXTREMO;240810205080007;Natal;2408102;Cidade Alta;Nordeste;não;;20460.73;2035.34;10.1;11639.32;131.0;317;0.0407;0.4196;True;True;
EXTREMO;261160605200544;Recife;2611606;Poço;Nordeste;não;;18026.64;1778.67;10.1;13138.88;186.0;568;;0.2482;True;True;
EXTREMO;261160605230181;Recife;2611606;Boa Viagem;Nordeste;não;;17982.84;1778.67;10.1;13138.88;382.0;1091;0.0148;0.2026;True;True;
EXTREMO;292740805090195;Salvador;2927408;Piatã;Nordeste;não;;16481.49;1637.87;10.1;8339.92;168.0;509;;0.446;True;True;
EXTREMO;355030883000163;São Paulo;3550308;;Sudeste;não;;31514.77;3108.9;10.1;20232.52;88.0;259;0.0;0.0734;True;True;
EXTREMO;355030890000598;São Paulo;3550308;;Sudeste;não;;31496.72;3108.9;10.1;20232.52;61.0;181;0.0;0.0497;True;True;
EXTREMO;261160605190298;Recife;2611606;Encruzilhada;Nordeste;não;;17794.2;1778.67;10.0;13138.88;319.0;952;;0.2899;True;True;
EXTREMO;292740805060274;Salvador;2927408;Pituba;Nordeste;não;;16386.95;1637.87;10.0;8339.92;221.0;652;;0.3681;True;True;
EXTREMO;292740805060314;Salvador;2927408;Pituba;Nordeste;não;;16360.3;1637.87;10.0;8339.92;218.0;561;;0.3512;True;True;
EXTREMO;292740805090199;Salvador;2927408;Patamares;Nordeste;não;;16375.58;1637.87;10.0;8339.92;293.0;881;;0.4041;True;True;
EXTREMO;292740805090343;Salvador;2927408;Patamares;Nordeste;não;;16448.68;1637.87;10.0;8339.92;279.0;818;;0.4719;True;True;
EXTREMO;330455705090516;Rio de Janeiro;3304557;Laranjeiras;Sudeste;não;;27063.13;2702.45;10.0;16100.61;129.0;330;0.0;0.1606;True;True;
EXTREMO;330455705110159;Rio de Janeiro;3304557;Leblon;Sudeste;não;;27139.58;2702.45;10.0;16100.61;140.0;168;0.0;0.0357;True;True;
EXTREMO;330455705110216;Rio de Janeiro;3304557;Leblon;Sudeste;não;;26916.99;2702.45;10.0;16100.61;153.0;411;0.0;0.0949;True;True;
EXTREMO;330455705290099;Rio de Janeiro;3304557;Barra da Tijuca;Sudeste;não;;26931.61;2702.45;10.0;16100.61;155.0;397;0.0;0.1159;True;True;
EXTREMO;330455705291108;Rio de Janeiro;3304557;Barra da Tijuca;Sudeste;não;;26909.21;2702.45;10.0;16100.61;63.0;229;;0.0873;True;True;
EXTREMO;330490425000032;São Gonçalo;3304904;Neves II;Sudeste;não;;18509.95;1853.3;10.0;4772.51;105.0;270;0.0124;0.4741;True;True;
EXTREMO;355030854000131;São Paulo;3550308;;Sudeste;não;;31177.78;3108.9;10.0;20232.52;71.0;162;;0.0494;True;True;
EXTREMO;355030883000188;São Paulo;3550308;;Sudeste;não;;31162.0;3108.9;10.0;20232.52;100.0;299;0.0;0.0268;True;True;
EXTREMO;230440005190067;Fortaleza;2304400;Cocó;Nordeste;não;;16967.14;1708.86;9.9;7273.3;254.0;702;0.0047;0.3319;True;True;
EXTREMO;261160605230635;Recife;2611606;Boa Viagem;Nordeste;não;;17523.71;1778.67;9.9;13138.88;146.0;354;;0.2345;True;True;
EXTREMO;292740805270026;Salvador;2927408;Ondina;Nordeste;não;;16197.62;1637.87;9.9;8339.92;298.0;655;0.0;0.3023;True;True;
EXTREMO;292740805270079;Salvador;2927408;Graça;Nordeste;não;;16231.37;1637.87;9.9;8339.92;200.0;497;0.0;0.2716;True;True;
EXTREMO;330455705110307;Rio de Janeiro;3304557;São Conrado;Sudeste;não;;26834.8;2702.45;9.9;16100.61;284.0;726;0.0;0.0496;True;True;
EXTREMO;355030812000149;São Paulo;3550308;;Sudeste;não;;30769.03;3108.9;9.9;20232.52;113.0;289;0.0;0.1384;True;True;
EXTREMO;355030815000215;São Paulo;3550308;;Sudeste;não;;30894.82;3108.9;9.9;20232.52;117.0;313;;0.0735;True;True;
EXTREMO;130260305110190;Manaus;1302603;Adrianópolis;Norte;não;;18242.43;1852.55;9.8;6265.62;248.0;609;;0.3186;True;True;
EXTREMO;211130005001944;São Luís;2111300;;Nordeste;não;;17074.58;1745.24;9.8;8425.68;283.0;732;0.0048;0.3046;True;True;
EXTREMO;221100105060171;Teresina;2211001;Ilhotas;Nordeste;não;;18770.35;1913.0;9.8;8229.75;81.0;252;;0.3016;True;True;
EXTREMO;230440005150097;Fortaleza;2304400;Meireles;Nordeste;não;;16821.9;1708.86;9.8;7273.3;258.0;699;0.008;0.2504;True;True;
EXTREMO;261160605230150;Recife;2611606;Boa Viagem;Nordeste;não;;17371.1;1778.67;9.8;13138.88;313.0;773;0.0056;0.1992;True;True;
EXTREMO;292740805060219;Salvador;2927408;Itaigara;Nordeste;não;;16018.0;1637.87;9.8;8339.92;219.0;611;0.0;0.3191;True;True;
EXTREMO;292740805070340;Salvador;2927408;Rio Vermelho;Nordeste;não;;16129.17;1637.87;9.8;8339.92;24.0;40;0.0;0.35;True;True;
EXTREMO;292740805090194;Salvador;2927408;Piatã;Nordeste;não;;16045.28;1637.87;9.8;8339.92;126.0;412;;0.4005;True;True;
EXTREMO;292740805090285;Salvador;2927408;Piatã;Nordeste;não;;16007.41;1637.87;9.8;8339.92;122.0;376;;0.4681;True;True;
EXTREMO;292740805270293;Salvador;2927408;Federação;Nordeste;não;;16053.29;1637.87;9.8;8339.92;259.0;629;0.0056;0.1192;True;True;
EXTREMO;292740805270330;Salvador;2927408;Canela;Nordeste;não;;16095.59;1637.87;9.8;8339.92;204.0;568;0.0;0.4102;True;True;
EXTREMO;355030815000177;São Paulo;3550308;;Sudeste;não;;30378.11;3108.9;9.8;20232.52;175.0;519;;0.0559;True;True;
EXTREMO;355030854000157;São Paulo;3550308;;Sudeste;não;;30590.3;3108.9;9.8;20232.52;177.0;529;;0.0416;True;True;
EXTREMO;355030890000287;São Paulo;3550308;;Sudeste;não;;30523.88;3108.9;9.8;20232.52;87.0;291;0.0;0.0378;True;True;
EXTREMO;130260305130067;Manaus;1302603;Ponta Negra;Norte;não;;18029.2;1852.55;9.7;6265.62;76.0;215;0.0;0.4372;True;True;
EXTREMO;150140205000069;Belém;1501402;Nazaré;Norte;não;;17403.41;1802.79;9.7;8315.28;252.0;632;;0.413;True;True;
EXTREMO;150140205000191;Belém;1501402;Nazaré;Norte;não;;17491.63;1802.79;9.7;8315.28;247.0;739;0.0047;0.406;True;True;
EXTREMO;150140250000019;Belém;1501402;Val-de-Cães;Norte;não;;17543.44;1802.79;9.7;8315.28;179.0;622;0.017;0.426;True;True;
EXTREMO;211130005000308;São Luís;2111300;;Nordeste;não;;16849.6;1745.24;9.7;8425.68;262.0;894;0.0042;0.3859;True;True;
EXTREMO;211130005001131;São Luís;2111300;;Nordeste;não;;16898.62;1745.24;9.7;8425.68;148.0;436;0.0086;0.344;True;True;
EXTREMO;211130005001652;São Luís;2111300;;Nordeste;não;;16892.47;1745.24;9.7;8425.68;59.0;169;0.0;0.2249;True;True;
EXTREMO;230440005190033;Fortaleza;2304400;Cocó;Nordeste;não;;16658.6;1708.86;9.7;7273.3;519.0;1452;0.0043;0.3134;True;True;
EXTREMO;230440005190196;Fortaleza;2304400;Guararapes;Nordeste;não;;16650.64;1708.86;9.7;7273.3;220.0;604;0.0083;0.3526;True;True;
EXTREMO;261160605200325;Recife;2611606;Casa Forte;Nordeste;não;;17222.77;1778.67;9.7;13138.88;201.0;560;0.0084;0.1929;True;True;
EXTREMO;261160605200387;Recife;2611606;Parnamirim;Nordeste;não;;17231.83;1778.67;9.7;13138.88;293.0;864;;0.1956;True;True;
EXTREMO;261160605230682;Recife;2611606;Boa Viagem;Nordeste;não;;17282.88;1778.67;9.7;13138.88;170.0;429;;0.2354;True;True;
EXTREMO;261160605230742;Recife;2611606;Imbiribeira;Nordeste;não;;17303.75;1778.67;9.7;13138.88;164.0;526;;0.327;True;True;
EXTREMO;292740805090348;Salvador;2927408;Patamares;Nordeste;não;;15932.89;1637.87;9.7;8339.92;291.0;858;;0.4336;True;True;
EXTREMO;330455705100122;Rio de Janeiro;3304557;Copacabana;Sudeste;não;;26105.03;2702.45;9.7;16100.61;70.0;143;0.0;0.0559;True;True;
EXTREMO;330455705290102;Rio de Janeiro;3304557;Barra da Tijuca;Sudeste;não;;26156.59;2702.45;9.7;16100.61;144.0;390;0.0;0.0564;True;True;
EXTREMO;330455705290371;Rio de Janeiro;3304557;Barra da Tijuca;Sudeste;não;;26112.0;2702.45;9.7;16100.61;101.0;293;;0.1092;True;True;
EXTREMO;355030806000112;São Paulo;3550308;;Sudeste;não;;30190.38;3108.9;9.7;20232.52;105.0;359;0.0;0.0557;True;True;
EXTREMO;355030835000497;São Paulo;3550308;;Sudeste;não;;30167.17;3108.9;9.7;20232.52;88.0;227;0.0;0.0573;True;True;
EXTREMO;355030845000225;São Paulo;3550308;;Sudeste;não;;30274.53;3108.9;9.7;20232.52;117.0;248;0.0;0.0968;True;True;
EXTREMO;355030890000284;São Paulo;3550308;;Sudeste;não;;30051.76;3108.9;9.7;20232.52;87.0;273;0.0;0.0696;True;True;
EXTREMO;410690205010483;Curitiba;4106902;Centro Cívico;Sul;não;;39925.88;4115.5;9.7;17999.52;127.0;169;0.0;0.1065;True;True;
EXTREMO;500270405000027;Campo Grande;5002704;;Centro-Oeste;não;;26663.41;2744.05;9.7;10591.42;43.0;126;0.0;0.1825;True;True;
EXTREMO;500270405120286;Campo Grande;5002704;Maria Aparecida Pedrossian;Centro-Oeste;não;;26681.71;2744.05;9.7;10591.42;165.0;522;0.0;0.1207;True;True;
EXTREMO;130260305110297;Manaus;1302603;Adrianópolis;Norte;não;;17802.41;1852.55;9.6;6265.62;279.0;849;0.0044;0.3852;True;True;
EXTREMO;130260305110375;Manaus;1302603;Flores;Norte;não;;17728.0;1852.55;9.6;6265.62;26.0;93;0.0;0.4839;True;True;
EXTREMO;270430205080068;Maceió;2704302;Jardim Petrópolis;Nordeste;não;;16593.33;1721.69;9.6;8099.28;226.0;832;0.0042;0.3161;True;True;
EXTREMO;292740805060318;Salvador;2927408;Itaigara;Nordeste;não;;15752.85;1637.87;9.6;8339.92;214.0;629;0.0;0.3259;True;True;
EXTREMO;292740805060378;Salvador;2927408;Pituba;Nordeste;não;;15650.55;1637.87;9.6;8339.92;225.0;629;0.0055;0.3863;True;True;
EXTREMO;310620005620528;Belo Horizonte;3106200;Belvedere;Sudeste;não;;29327.0;3060.31;9.6;17598.99;192.0;589;0.0;0.0883;True;True;
EXTREMO;330455705290749;Rio de Janeiro;3304557;Barra da Tijuca;Sudeste;não;;25987.44;2702.45;9.6;16100.61;43.0;135;0.0;0.0;True;True;
EXTREMO;330455705291260;Rio de Janeiro;3304557;Barra da Tijuca;Sudeste;não;;25826.72;2702.45;9.6;16100.61;75.0;226;0.0;0.0841;True;True;
EXTREMO;355030835000235;São Paulo;3550308;;Sudeste;não;;29817.44;3108.9;9.6;20232.52;164.0;376;0.0;0.0718;True;True;
EXTREMO;355030835000312;São Paulo;3550308;;Sudeste;não;;29855.3;3108.9;9.6;20232.52;151.0;372;;0.0511;True;True;
EXTREMO;355030841000122;São Paulo;3550308;;Sudeste;não;;29769.6;3108.9;9.6;20232.52;133.0;312;0.0;0.1731;True;True;
EXTREMO;355030849000201;São Paulo;3550308;;Sudeste;não;;29883.36;3108.9;9.6;20232.52;216.0;502;;0.0996;True;True;
EXTREMO;355030854000116;São Paulo;3550308;;Sudeste;não;;29794.08;3108.9;9.6;20232.52;118.0;352;0.0;0.1335;True;True;
EXTREMO;355030871000100;São Paulo;3550308;;Sudeste;não;;29968.29;3108.9;9.6;20232.52;176.0;546;;0.0934;True;True;
EXTREMO;355030883000185;São Paulo;3550308;;Sudeste;não;;29951.6;3108.9;9.6;20232.52;102.0;322;0.0;0.0311;True;True;
EXTREMO;355030883000189;São Paulo;3550308;;Sudeste;não;;29725.76;3108.9;9.6;20232.52;51.0;152;0.0;0.0526;True;True;
EXTREMO;355030890000346;São Paulo;3550308;;Sudeste;não;;29727.44;3108.9;9.6;20232.52;115.0;327;0.0;0.0795;True;True;
EXTREMO;500270405120287;Campo Grande;5002704;Maria Aparecida Pedrossian;Centro-Oeste;não;;26255.57;2744.05;9.6;10591.42;161.0;542;;0.1273;True;True;
EXTREMO;211130005001153;São Luís;2111300;;Nordeste;não;;16509.42;1745.24;9.5;8425.68;187.0;560;;0.4393;True;True;
EXTREMO;211130005001266;São Luís;2111300;;Nordeste;não;;16560.39;1745.24;9.5;8425.68;344.0;1116;0.0;0.379;True;True;
EXTREMO;221100105070297;Teresina;2211001;Fátima;Nordeste;não;;18185.73;1913.0;9.5;8229.75;262.0;730;;0.4178;True;True;
EXTREMO;230440005190219;Fortaleza;2304400;Engenheiro Luciano Cavalcante;Nordeste;não;;16151.64;1708.86;9.5;7273.3;45.0;132;;0.3258;True;True;
EXTREMO;261160605200160;Recife;2611606;Santana;Nordeste;não;;16840.3;1778.67;9.5;13138.88;239.0;599;0.0077;0.2104;True;True;
EXTREMO;261160605200323;Recife;2611606;Casa Forte;Nordeste;não;;16928.7;1778.67;9.5;13138.88;221.0;651;;0.2197;True;True;
EXTREMO;261160605200416;Recife;2611606;Poço;Nordeste;não;;16823.95;1778.67;9.5;13138.88;341.0;1040;;0.251;True;True;
EXTREMO;292740805060455;Salvador;2927408;Pituba;Nordeste;não;;15505.37;1637.87;9.5;8339.92;308.0;699;0.0;0.4492;True;True;
EXTREMO;292740805090216;Salvador;2927408;Patamares;Nordeste;não;;15561.69;1637.87;9.5;8339.92;77.0;256;;0.4727;True;True;
EXTREMO;292740805270304;Salvador;2927408;Graça;Nordeste;não;;15584.26;1637.87;9.5;8339.92;269.0;679;;0.3711;True;True;
EXTREMO;292740805270360;Salvador;2927408;Barra;Nordeste;não;;15633.61;1637.87;9.5;8339.92;194.0;542;0.0;0.3542;True;True;
EXTREMO;330455705291109;Rio de Janeiro;3304557;Barra da Tijuca;Sudeste;não;;25568.46;2702.45;9.5;16100.61;116.0;404;0.0;0.0817;True;True;
EXTREMO;354870805001461;São Bernardo do Campo;3548708;Centro;Sudeste;não;;32109.07;3371.95;9.5;14607.28;108.0;337;0.0118;0.1869;True;True;
EXTREMO;355030832000032;São Paulo;3550308;;Sudeste;não;;29596.44;3108.9;9.5;20232.52;203.0;528;0.0;0.1155;True;True;
EXTREMO;355030835000333;São Paulo;3550308;;Sudeste;não;;29596.87;3108.9;9.5;20232.52;124.0;375;;0.0267;True;True;
EXTREMO;355030835000339;São Paulo;3550308;;Sudeste;não;;29471.59;3108.9;9.5;20232.52;169.0;309;;0.1133;True;True;
EXTREMO;355030845000270;São Paulo;3550308;;Sudeste;não;;29408.7;3108.9;9.5;20232.52;94.0;230;;0.0478;True;True;
EXTREMO;150140205000159;Belém;1501402;Umarizal;Norte;não;;16903.25;1802.79;9.4;8315.28;111.0;338;;0.4586;True;True;
EXTREMO;221100105070187;Teresina;2211001;Fátima;Nordeste;não;;17988.9;1913.0;9.4;8229.75;344.0;992;0.0208;0.4133;True;True;
EXTREMO;221100105070276;Teresina;2211001;Fátima;Nordeste;não;;17962.77;1913.0;9.4;8229.75;219.0;652;;0.434;True;True;
EXTREMO;230440005150234;Fortaleza;2304400;Aldeota;Nordeste;não;;15997.81;1708.86;9.4;7273.3;184.0;548;;0.2974;True;True;
EXTREMO;230440005150242;Fortaleza;2304400;Meireles;Nordeste;não;;16057.58;1708.86;9.4;7273.3;323.0;888;;0.3232;True;True;
EXTREMO;261160605200135;Recife;2611606;Graças;Nordeste;não;;16676.53;1778.67;9.4;13138.88;269.0;733;0.0064;0.2551;True;True;
EXTREMO;261160605200495;Recife;2611606;Poço;Nordeste;não;;16748.69;1778.67;9.4;13138.88;206.0;489;;0.2638;True;True;
EXTREMO;261160605230516;Recife;2611606;Boa Viagem;Nordeste;não;;16785.6;1778.67;9.4;13138.88;118.0;378;;0.2011;True;True;
EXTREMO;270430205080070;Maceió;2704302;Jardim Petrópolis;Nordeste;não;;16247.99;1721.69;9.4;8099.28;281.0;971;0.0082;0.3151;True;True;
EXTREMO;292740805060101;Salvador;2927408;Caminho das Árvores;Nordeste;não;;15419.55;1637.87;9.4;8339.92;179.0;441;;0.4059;True;True;
EXTREMO;292740805060401;Salvador;2927408;Caminho das Árvores;Nordeste;não;;15380.47;1637.87;9.4;8339.92;202.0;532;;0.4004;True;True;
EXTREMO;292740805060419;Salvador;2927408;Pituba;Nordeste;não;;15335.05;1637.87;9.4;8339.92;233.0;608;;0.3931;True;True;
EXTREMO;292740805070258;Salvador;2927408;Candeal;Nordeste;não;;15335.41;1637.87;9.4;8339.92;310.0;819;0.0045;0.4212;True;True;
EXTREMO;292740805270302;Salvador;2927408;Graça;Nordeste;não;;15362.4;1637.87;9.4;8339.92;117.0;274;0.012;0.3613;True;True;
EXTREMO;330455705291221;Rio de Janeiro;3304557;Barra da Tijuca;Sudeste;não;;25444.94;2702.45;9.4;16100.61;51.0;157;0.0;0.172;True;True;
EXTREMO;355030806000113;São Paulo;3550308;;Sudeste;não;;29149.49;3108.9;9.4;20232.52;100.0;325;;0.0523;True;True;
EXTREMO;355030815000277;São Paulo;3550308;;Sudeste;não;;29301.21;3108.9;9.4;20232.52;93.0;282;0.0;0.0532;True;True;
EXTREMO;355030832000418;São Paulo;3550308;;Sudeste;não;;29266.82;3108.9;9.4;20232.52;147.0;364;0.0;0.0495;True;True;
EXTREMO;355030835000079;São Paulo;3550308;;Sudeste;não;;29192.11;3108.9;9.4;20232.52;213.0;387;;0.0698;True;True;
EXTREMO;355030835000438;São Paulo;3550308;;Sudeste;não;;29229.47;3108.9;9.4;20232.52;130.0;325;0.0;0.0462;True;True;
EXTREMO;130260305000069;Manaus;1302603;Lago Azul;Norte;não;;17180.66;1852.55;9.3;6265.62;204.0;588;;0.7568;True;True;
EXTREMO;150140205000245;Belém;1501402;Nazaré;Norte;não;;16722.35;1802.79;9.3;8315.28;161.0;529;;0.3478;True;True;
EXTREMO;230440005150096;Fortaleza;2304400;Meireles;Nordeste;não;;15933.74;1708.86;9.3;7273.3;313.0;733;0.0093;0.3929;True;True;
EXTREMO;230440005150098;Fortaleza;2304400;Meireles;Nordeste;não;;15839.26;1708.86;9.3;7273.3;332.0;965;0.0087;0.3399;True;True;
EXTREMO;261160605200293;Recife;2611606;Tamarineira;Nordeste;não;;16584.28;1778.67;9.3;13138.88;323.0;950;0.0036;0.2011;True;True;
EXTREMO;261160605230329;Recife;2611606;Boa Viagem;Nordeste;não;;16477.55;1778.67;9.3;13138.88;153.0;365;;0.1808;True;True;
EXTREMO;261160605230584;Recife;2611606;Imbiribeira;Nordeste;não;;16595.91;1778.67;9.3;13138.88;224.0;720;;0.3264;True;True;
EXTREMO;270430205060162;Maceió;2704302;Jatiúca;Nordeste;não;;15990.71;1721.69;9.3;8099.28;161.0;482;0.0;0.2801;True;True;
EXTREMO;270430205080069;Maceió;2704302;Jardim Petrópolis;Nordeste;não;;16032.27;1721.69;9.3;8099.28;271.0;881;0.0038;0.3031;True;True;
EXTREMO;292740805090340;Salvador;2927408;Patamares;Nordeste;não;;15246.4;1637.87;9.3;8339.92;321.0;889;0.0;0.5062;True;True;
