CD_UF;CD_MUN;NM_MUN;variavel;n;media;dp;p25;mediana;p75
29;2916401;Itapetinga;pct_sem_agua_canalizada;104.0;0.004967252169447265;0.01764510196368741;0.0;0.0;0.005026680071146844
29;2927408;Salvador;pct_agua_nao_encanada;3765.0;0.0019509805272187573;0.027162430584825342;0.0;0.0;0.0
29;2927408;Salvador;pct_agua_so_terreno;3489.0;0.004389617440855905;0.028251317543300406;0.0;0.0;0.0
29;2927408;Salvador;pct_sem_agua_canalizada;4475.0;0.0075363989712287595;0.03483863199280402;0.0;0.0;0.006535947712418277
29;2932606;Urandi;pct_agua_nao_encanada;9.0;0.0017293558149589277;0.005188067444876783;0.0;0.0;0.0
29;2932606;Urandi;pct_agua_so_terreno;8.0;0.009145341837649531;0.013507514508109613;0.0;0.0;0.018508414662260816
29;2932606;Urandi;pct_sem_agua_canalizada;9.0;0.010308391114642003;0.012492687501913841;0.0;0.004048582995951455;0.017751479289940808
31;3106200;Belo Horizonte;pct_agua_nao_encanada;4945.0;0.00013184356708875904;0.0033274467937889447;0.0;0.0;0.0
31;3106200;Belo Horizonte;pct_agua_so_terreno;4614.0;0.0016565874006076338;0.025314943332939585;0.0;0.0;0.0
31;3106200;Belo Horizonte;pct_sem_agua_canalizada;5113.0;0.0027162869116626517;0.025305849669045304;0.0;0.0;0.0
31;3112307;Capelinha;pct_agua_nao_encanada;52.0;0.011934389140271494;0.08319803140778287;0.0;0.0;0.0
31;3112307;Capelinha;pct_agua_so_terreno;48.0;0.003765054440297314;0.017149913307013345;0.0;0.0;0.0
31;3112307;Capelinha;pct_sem_agua_canalizada;55.0;0.005710210405198067;0.01764034301099916;0.0;0.0;0.0009980039920159944
31;3119203;Coroaci;pct_agua_nao_encanada;11.0;0.0018552875695732837;0.006153292746484971;0.0;0.0;0.0
31;3119203;Coroaci;pct_agua_so_terreno;9.0;0.002344116268166901;0.007032348804500702;0.0;0.0;0.0
31;3119203;Coroaci;pct_sem_agua_canalizada;11.0;0.005851810101358026;0.011450170778175374;0.0;0.0;0.00462962962962965
31;3122306;Divinópolis;pct_agua_nao_encanada;454.0;0.0002648019816470795;0.0028428567644169667;0.0;0.0;0.0
31;3122306;Divinópolis;pct_agua_so_terreno;442.0;0.00014281756149065171;0.0023100071222140273;0.0;0.0;0.0
31;3122306;Divinópolis;pct_sem_agua_canalizada;496.0;0.0028797408821200957;0.013252342778120547;0.0;0.0;0.0
31;3145877;Orizânia;pct_agua_nao_encanada;5.0;0.0;0.0;0.0;0.0;0.0
31;3145877;Orizânia;pct_agua_so_terreno;5.0;0.0;0.0;0.0;0.0;0.0
31;3145877;Orizânia;pct_sem_agua_canalizada;5.0;0.0;0.0;0.0;0.0;0.0
31;3157005;Salinas;pct_agua_nao_encanada;48.0;0.0010288065843621398;0.00712778110110649;0.0;0.0;0.0
31;3157005;Salinas;pct_agua_so_terreno;39.0;0.0065751403759746465;0.013161651035266975;0.0;0.0;0.004792332268370607
31;3157005;Salinas;pct_sem_agua_canalizada;53.0;0.00903479421771193;0.014931212465363157;0.0;0.0;0.013245033112582738
32;3201209;Cachoeiro de Itapemirim;pct_agua_nao_encanada;345.0;0.0007403985507246376;0.00938099881569403;0.0;0.0;0.0
32;3201209;Cachoeiro de Itapemirim;pct_agua_so_terreno;329.0;0.0009626106538282342;0.01219107071306881;0.0;0.0;0.0
32;3201209;Cachoeiro de Itapemirim;pct_sem_agua_canalizada;365.0;0.002723402221646217;0.015439454137777735;0.0;0.0;0.0
32;3202454;Ibatiba;pct_agua_nao_encanada;32.0;0.0;0.0;0.0;0.0;0.0
32;3202454;Ibatiba;pct_agua_so_terreno;32.0;0.011462646652864044;0.05418119422052361;0.0;0.0;0.0
32;3202454;Ibatiba;pct_sem_agua_canalizada;35.0;0.011346355713687426;0.05169641768037659;0.0;0.0;0.0
33;3301702;Duque de Caxias;pct_agua_nao_encanada;1377.0;0.03712634932537979;0.1265220425921118;0.0;0.0;0.015873015873015872
33;3301702;Duque de Caxias;pct_agua_so_terreno;1370.0;0.07031866828547258;0.162861910649591;0.0;0.0;0.04918032786885246
33;3301702;Duque de Caxias;pct_sem_agua_canalizada;1782.0;0.08401876327277137;0.18358191019370765;0.0;0.01449275362318836;0.057447710570944055
33;3302403;Macaé;pct_agua_nao_encanada;546.0;0.03457976451087776;0.12973585234938556;0.0;0.0;0.0
33;3302403;Macaé;pct_agua_so_terreno;497.0;0.07855068252483964;0.18192804769731066;0.0;0.0;0.05
33;3302403;Macaé;pct_sem_agua_canalizada;617.0;0.09577922843934902;0.21759658125673093;0.0;0.0066225165562914245;0.058252427184465994
33;3303500;Nova Iguaçu;pct_agua_nao_encanada;1242.0;0.04099155752732241;0.12943209897410715;0.0;0.0;0.02144201418374607
33;3303500;Nova Iguaçu;pct_agua_so_terreno;1198.0;0.05435568304059252;0.13612623969269524;0.0;0.0;0.04067554007791288
33;3303500;Nova Iguaçu;pct_sem_agua_canalizada;1563.0;0.07478530974078183;0.16340489065841557;0.0;0.014705882352941124;0.05603738317757012
33;3304557;Rio de Janeiro;pct_agua_nao_encanada;12393.0;0.0016241150151402705;0.02026391133138623;0.0;0.0;0.0
33;3304557;Rio de Janeiro;pct_agua_so_terreno;11053.0;0.008871787892336794;0.05321428866946086;0.0;0.0;0.0
33;3304557;Rio de Janeiro;pct_sem_agua_canalizada;13368.0;0.01083865580492281;0.0532781278534723;0.0;0.0;0.004830917874396157
33;3304904;São Gonçalo;pct_agua_nao_encanada;1944.0;0.02791299187119727;0.10582256690384509;0.0;0.0;0.0
33;3304904;São Gonçalo;pct_agua_so_terreno;1823.0;0.05354264540465681;0.12566541802616327;0.0;0.0;0.04702240566037736
