CD_SETOR;NM_MUN;indice_01;escore_F1;escore_F2;escore_composto;escore_composto_bruto
130260305070150;Manaus;0.473604;1.124833;1.708555;1.328914;1.09209
130260305070151;Manaus;0.395232;1.337809;0.026011;0.879179;0.521793
130260305070152;Manaus;0.458686;0.759011;1.650826;1.070807;0.88145
130260305070153;Manaus;0.464019;0.418275;1.866902;0.924743;0.774906
130260305070154;Manaus;0.396135;0.220986;1.813314;0.777695;0.378885
130260305070155;Manaus;0.397046;-0.096041;1.843016;0.581891;0.231595
130260305070156;Manaus;0.457051;0.203529;2.041719;0.846196;0.631857
130260305070158;Manaus;0.376309;-0.143144;1.493016;0.428889;0.099884
130260305070159;Manaus;0.390734;0.427483;1.401608;0.768056;0.33342
130260305070160;Manaus;0.408461;0.102575;1.811588;0.700079;0.280988
130260305070161;Manaus;0.49381;1.684314;0.201371;1.165848;1.235862
130260305070162;Manaus;0.397471;0.414968;1.570169;0.818848;0.351248
130260305070163;Manaus;0.388474;1.318176;-0.119747;0.81545;0.513071
130260305070164;Manaus;0.367609;-1.286989;1.204224;-0.416012;-0.225154
130260305070165;Manaus;0.343096;-0.356899;-0.500164;-0.406988;-0.12867
130260305070167;Manaus;0.400106;1.117254;0.41331;0.871142;0.422694
130260305070168;Manaus;0.399233;0.214654;1.821059;0.776284;0.387083
130260305070170;Manaus;0.536278;0.736868;2.049581;1.195818;0.936318
130260305070171;Manaus;0.439961;0.855426;0.369054;0.685381;0.543333
130260305070172;Manaus;0.350637;-0.662136;0.61618;-0.215212;-0.134093
130260305070173;Manaus;0.420566;-0.016281;2.080722;0.716872;0.441208
130260305070174;Manaus;0.511019;1.488004;0.316161;1.078305;1.161557
130260305070175;Manaus;0.457975;1.748857;0.09352;1.170119;1.025788
130260305070176;Manaus;0.510033;1.620991;0.246812;1.140551;1.373062
130260305070177;Manaus;0.402516;1.384652;0.284365;0.99997;0.657195
130260305070178;Manaus;0.394709;1.288178;-0.841003;0.543775;0.600347
130260305070179;Manaus;0.401923;0.030964;0.975259;0.361108;0.204979
130260305070180;Manaus;0.502242;0.836957;1.810296;1.177255;1.030758
130260305070182;Manaus;0.354733;0.854278;-0.875936;0.249361;0.133631
130260305070183;Manaus;0.400391;0.837923;0.67135;0.779686;0.496292
130260305070184;Manaus;0.441165;1.414041;0.219218;0.996308;0.904385
130260305070185;Manaus;0.38609;-0.211407;1.784964;0.486563;0.156804
130260305070186;Manaus;0.348538;-0.788431;1.01155;-0.159122;-0.114831
130260305070187;Manaus;0.402622;0.059464;1.952343;0.721251;0.437386
130260305070188;Manaus;0.358887;0.53302;-0.62714;0.127406;0.208849
130260305070189;Manaus;0.42522;0.672296;1.649149;1.013823;0.623729
130260305070190;Manaus;0.491918;1.15986;0.221763;0.831883;0.824447
130260305070191;Manaus;0.369141;0.412592;-0.539498;0.079723;0.221913
130260305070192;Manaus;0.401894;0.432127;0.500389;0.455992;0.368624
130260305070193;Manaus;0.378256;0.211053;1.641127;0.711035;0.361284
130260305070194;Manaus;0.395159;0.913927;0.246494;0.68058;0.418655
130260305070195;Manaus;0.454251;0.450983;1.619861;0.859645;0.617676
130260305070196;Manaus;0.405878;0.597493;0.697078;0.63231;0.357225
130260305070197;Manaus;0.499976;1.386054;0.332766;1.017804;1.222611
130260305070198;Manaus;0.408774;1.943248;-0.301419;1.158469;0.72325
130260305070199;Manaus;0.378673;0.812161;0.166564;0.586448;0.44226
130260305070200;Manaus;0.379661;1.025625;-0.796863;0.388448;0.316909
130260305070201;Manaus;0.413294;0.923468;1.439116;1.103749;0.653396
130260305070202;Manaus;0.405978;1.665263;-0.969482;0.744105;0.792718
130260305070203;Manaus;0.505366;0.920273;1.652479;1.176267;1.224951
130260305070204;Manaus;0.396258;0.470511;1.565735;0.853423;0.448483
130260305070205;Manaus;0.355069;-0.809239;0.800157;-0.246563;-0.148615
130260305070206;Manaus;0.547306;-1.722961;1.612418;-0.556848;0.056125
130260305070207;Manaus;0.386012;0.52306;1.277464;0.786814;0.241193
130260305070208;Manaus;0.367483;0.357073;-0.512598;0.053019;0.338961
130260305070209;Manaus;0.384757;0.641025;0.509488;0.595037;0.350946
130260305070210;Manaus;0.385996;0.079181;0.795336;0.329563;0.221473
130260305070212;Manaus;0.384282;0.494294;0.680188;0.559286;0.445466
130260305070213;Manaus;0.384498;0.697838;0.5362;0.641326;0.343674
130260305070214;Manaus;0.53541;-1.589019;2.598423;-0.125008;0.065541
130260305070216;Manaus;0.390604;1.226525;-0.925543;0.47412;0.333234
130260305070217;Manaus;0.398985;0.684651;1.369576;0.924114;0.57061
130260305070218;Manaus;0.373353;-0.218855;0.835332;0.149709;0.079622
130260305070219;Manaus;0.408967;1.660282;-0.059099;1.059153;0.724262
130260305070220;Manaus;0.502538;-1.367986;1.592195;-0.333049;0.025276
130260305070221;Manaus;0.403084;0.669549;1.364028;0.912352;0.361786
130260305070222;Manaus;0.395157;1.433084;0.015012;0.937298;0.507112
130260305070223;Manaus;0.398942;0.743169;1.439952;0.986778;0.472165
130260305070224;Manaus;0.390593;1.663275;-1.029892;0.721691;0.517701
130260305070225;Manaus;0.399686;0.889801;0.584413;0.783031;0.424272
130260305070226;Manaus;0.41295;0.776067;1.604054;1.065547;0.549415
130260305070227;Manaus;0.294698;-1.164357;-0.147605;-0.808881;-0.793931
130260305070228;Manaus;0.353477;-1.985395;1.411322;-0.797837;-0.729497
130260305070230;Manaus;0.616026;-2.063556;2.900248;-0.328114;0.257613
130260305070231;Manaus;0.45747;0.263268;2.002086;0.871193;0.77173
130260305070232;Manaus;0.518047;-1.817665;1.870856;-0.528087;-0.203557
130260305070234;Manaus;0.436878;1.986269;-0.143026;1.241826;1.017832
130260305070235;Manaus;0.437459;1.369776;1.516824;1.421187;0.875686
130260305070236;Manaus;0.528786;-1.830994;1.721143;-0.589098;-0.184631
130260305070237;Manaus;0.469719;0.23993;2.083022;0.884311;0.644386
130260305070238;Manaus;0.447962;-0.195029;1.830435;0.513112;0.383252
130260305070239;Manaus;0.342788;-0.516532;-0.293459;-0.438541;-0.149031
130260305070240;Manaus;0.360907;-1.224027;1.507354;-0.269083;-0.090659
130260305070241;Manaus;0.390198;1.170249;0.033617;0.772861;0.568433
130260305070243;Manaus;0.381754;1.231474;-0.95074;0.46853;0.268757
130260305070244;Manaus;0.342654;-1.106712;1.254552;-0.281168;-0.264742
130260305070245;Manaus;0.354158;0.511041;-0.66845;0.098668;0.166263
130260305070246;Manaus;0.498271;-1.785182;1.814687;-0.526598;-0.114128
130260305070247;Manaus;0.408834;0.352781;1.693594;0.821555;0.38633
130260305070248;Manaus;0.502511;1.124129;1.572542;1.280903;1.167552
130260305070249;Manaus;0.400578;1.131088;1.260649;1.176385;0.520859
130260305070251;Manaus;0.420434;0.201305;1.979778;0.823094;0.464034
130260305070252;Manaus;0.377657;-0.055218;1.767579;0.582067;0.246974
130260305070253;Manaus;0.402806;0.671559;0.831109;0.727341;0.48369
130260305080001;Manaus;0.393964;-1.097712;2.478054;0.152445;0.098022
130260305080002;Manaus;0.417891;-1.180383;2.596252;0.140002;0.099664
130260305080003;Manaus;0.391521;-0.645393;2.209137;0.352606;0.133692
130260305080004;Manaus;0.419782;-0.718077;2.449714;0.389445;0.253524
130260305080006;Manaus;0.441687;-1.417788;2.251251;-0.135021;-0.086482
130260305080007;Manaus;0.412826;-0.780896;2.389076;0.327388;0.158971
130260305080008;Manaus;0.423513;-0.604946;2.419232;0.452366;0.323472
130260305080009;Manaus;0.382492;-1.138206;2.450889;0.116611;-0.021016
130260305080010;Manaus;0.349659;-0.91426;1.909902;0.073122;-0.033541
130260305080012;Manaus;0.381697;0.008841;0.609013;0.218673;0.242852
130260305080013;Manaus;0.393383;0.606282;0.382179;0.527932;0.391445
130260305080014;Manaus;0.395149;-1.512894;2.208964;-0.21166;-0.249812
130260305080015;Manaus;0.455784;0.968757;1.774248;1.250372;0.744188
130260305080016;Manaus;0.389567;0.277617;0.925487;0.504125;0.32802
130260305080018;Manaus;0.390305;0.028504;1.631638;0.588991;0.203633
130260305080019;Manaus;0.371285;0.285242;0.628341;0.405196;0.184929
130260305080020;Manaus;0.485959;1.128957;1.653366;1.312301;0.895188
130260305080022;Manaus;0.504979;0.380362;1.797404;0.875787;0.846055
130260305080023;Manaus;0.418606;0.27497;1.922946;0.851134;0.627348
130260305080024;Manaus;0.476834;0.502502;2.076695;1.052871;0.850837
130260305080025;Manaus;0.4588;0.425058;1.868535;0.929725;0.61686
130260305080026;Manaus;0.437876;0.313978;2.065771;0.926439;0.556057
130260305080027;Manaus;0.441163;0.793083;1.775687;1.13662;0.646133
130260305080030;Manaus;0.404124;0.606321;1.663562;0.975953;0.433211
130260305080031;Manaus;0.425056;0.616486;1.762148;1.017032;0.580001
130260305080032;Manaus;0.373322;-0.14843;1.524963;0.436621;0.112392
130260305080033;Manaus;0.425333;0.520762;1.578755;0.890657;0.895441
130260305080034;Manaus;0.407645;-0.342307;2.062202;0.498356;0.270862
130260305080035;Manaus;0.466995;0.012862;2.099519;0.742398;0.487122
130260305080036;Manaus;0.395455;-0.566458;2.21888;0.40735;0.203214
130260305080038;Manaus;0.38418;-1.153278;2.31836;0.060474;-0.050086
130260305080039;Manaus;0.434747;-0.984434;2.496854;0.232692;0.20887
130260305080040;Manaus;0.35955;-1.054715;1.356081;-0.211854;-0.163297
130260305080041;Manaus;0.451955;-1.038405;2.6652;0.256447;0.372779
130260305080042;Manaus;0.408987;-0.339349;0.805252;0.060825;0.182247
130260305080043;Manaus;0.377091;-0.494446;1.997829;0.376902;0.171936
130260305080044;Manaus;0.398091;-0.867262;2.185297;0.199972;0.217803
130260305080045;Manaus;0.370009;-0.192042;0.591256;0.081814;0.080161
130260305080047;Manaus;0.339961;-1.268874;0.750929;-0.562712;-0.369588
130260305080050;Manaus;0.395579;-0.201412;1.875857;0.524842;0.178513
130260305080051;Manaus;0.427942;0.655803;1.645179;1.001708;0.478331
130260305080052;Manaus;0.453676;0.585575;1.017063;0.736432;0.543314
130260305080053;Manaus;0.412344;-0.005897;1.859952;0.64644;0.289181
130260305080054;Manaus;0.374355;0.481552;0.664453;0.545498;0.221214
130260305080055;Manaus;0.421044;0.500722;1.847738;0.971665;0.512687
130260305080056;Manaus;0.439864;0.332857;2.000779;0.915995;0.604338
130260305080057;Manaus;0.388713;0.971156;1.120748;1.023456;0.398236
130260305080058;Manaus;0.406671;0.241751;1.687132;0.747084;0.278413
130260305080059;Manaus;0.448832;0.419339;2.020933;0.979288;0.683362
130260305080060;Manaus;0.390472;0.615512;0.642534;0.624959;0.306358
130260305080061;Manaus;0.406984;0.202833;1.636817;0.704182;0.275354
130260305080062;Manaus;0.422196;0.157599;1.302836;0.557996;0.021849
130260305080063;Manaus;0.409595;0.690929;-0.039333;0.435615;0.223262
130260305080064;Manaus;0.391614;0.394344;1.181547;0.669566;-0.05349
130260305080065;Manaus;0.465292;0.085951;1.460102;0.566381;0.238559
130260305080066;Manaus;0.535005;0.88056;2.006338;1.274154;1.068494
130260305080067;Manaus;0.395809;0.00584;1.046321;0.369612;0.213121
130260305080068;Manaus;0.405962;0.27364;1.790715;0.804039;0.33295
130260305080069;Manaus;0.400053;0.346887;1.740406;0.834089;0.33242
130260305080070;Manaus;0.385755;0.514167;0.542887;0.524208;0.242912
130260305080071;Manaus;0.411686;0.197348;1.707117;0.725192;0.356551
130260305080072;Manaus;0.435468;-0.413463;2.351025;0.553056;0.355339
130260305080073;Manaus;0.475358;1.095838;0.399116;0.85225;0.869479
130260305080074;Manaus;0.376397;0.382077;0.432779;0.399803;0.336878
130260305080076;Manaus;0.406779;-0.496059;2.263759;0.468827;0.253175
130260305080077;Manaus;0.3823;0.250697;1.529309;0.697725;0.283196
130260305080079;Manaus;0.414644;0.47686;0.9725;0.650145;0.466663
130260305080081;Manaus;0.391051;0.858955;0.275101;0.654828;0.421579
130260305080082;Manaus;0.484519;0.02673;2.156956;0.771499;0.72818
130260305080083;Manaus;0.471723;1.384183;0.29474;1.003293;0.949173
130260305080084;Manaus;0.473184;0.776906;1.972113;1.194774;0.855707
130260305080085;Manaus;0.390526;1.329016;-0.007094;0.861886;0.630024
130260305080086;Manaus;0.429311;0.44906;1.973809;0.982142;0.526573
130260305080089;Manaus;0.376683;0.49668;0.165421;0.380865;0.195151
130260305080090;Manaus;0.418387;1.218102;0.215053;0.867417;0.564365
130260305080091;Manaus;0.526458;0.425916;2.208224;1.049046;0.988845
130260305080092;Manaus;0.490605;0.247342;2.223141;0.93812;0.814521
130260305080093;Manaus;0.499648;0.561759;2.114619;1.104669;0.83098
130260305080094;Manaus;0.489732;0.643064;2.016363;1.123196;0.894149
130260305080095;Manaus;0.43942;0.19574;2.078311;0.853924;0.42858
130260305080098;Manaus;0.389891;0.03869;1.69297;0.617058;0.202567
130260305080099;Manaus;0.394558;0.236765;0.942136;0.483377;0.293253
130260305080100;Manaus;0.39351;0.506703;0.776454;0.601013;0.44004
130260305080101;Manaus;0.412305;0.014617;1.045891;0.375171;0.209665
130260305080102;Manaus;0.425664;0.444825;1.782476;0.912494;0.464934
130260305080103;Manaus;0.384354;0.297075;1.487185;0.713161;0.249667
130260305080104;Manaus;0.384231;0.313112;0.712013;0.452575;0.282954
130260305080105;Manaus;0.397755;0.749089;1.324805;0.95037;0.690591
130260305080106;Manaus;0.382664;0.229973;1.521465;0.681503;0.371745
130260305080107;Manaus;0.384868;0.851159;-0.66709;0.32035;0.480379
130260305080108;Manaus;0.367883;0.465744;-0.643549;0.077914;0.118742
130260305080109;Manaus;0.37926;0.239629;0.694212;0.39856;0.241717
130260305080110;Manaus;0.390646;1.139188;0.111332;0.779829;0.408538
130260305080111;Manaus;0.383105;0.732244;-0.657592;0.24633;0.234641
130260305080112;Manaus;0.409375;0.309405;-0.395513;0.062952;0.783661
130260305080113;Manaus;0.393615;0.228596;1.574963;0.699312;0.194919
130260305080114;Manaus;0.397808;0.733235;1.417098;0.972327;0.454367
130260305080115;Manaus;0.419799;0.657739;1.535488;0.964617;0.537313
130260305080116;Manaus;0.380422;0.134407;0.02624;0.09659;-0.325573
130260305080117;Manaus;0.444992;-0.002557;2.008552;0.700566;0.448113
130260305080118;Manaus;0.413535;0.61185;1.679193;0.985014;0.546603
130260305080120;Manaus;0.389482;0.183741;1.700102;0.71389;0.258859
130260305080121;Manaus;0.3794;-0.342945;1.888873;0.437342;0.169654
130260305080123;Manaus;0.471338;0.32899;2.080986;0.941522;0.70654
130260305080124;Manaus;0.381557;0.503984;0.507366;0.505167;0.280947
130260305080126;Manaus;0.473246;-1.543743;2.588137;-0.099157;-0.217594
130260305080128;Manaus;0.383562;0.332603;1.431093;0.716657;0.251655
130260305080129;Manaus;0.35404;-0.987638;2.045238;0.072714;-0.137583
130260305080130;Manaus;0.389722;0.072525;1.792715;0.673937;0.376446
130260305080131;Manaus;0.402822;0.473271;1.753068;0.920713;0.431234
130260305080132;Manaus;0.413326;0.851792;1.565003;1.101145;0.490004
130260305080133;Manaus;0.37996;0.58677;0.323421;0.494698;0.244688
130260305080134;Manaus;0.448656;-0.082858;2.188869;0.711382;0.54953
130260305080135;Manaus;0.405309;1.102077;-0.764684;0.449421;0.405752
130260305080136;Manaus;0.397518;0.09096;1.770892;0.678297;0.309989
130260305080137;Manaus;0.497606;0.312065;2.091421;0.934163;0.923742
130260305080138;Manaus;0.475307;0.871755;1.73041;1.171958;0.833284
130260305080139;Manaus;0.387878;0.982158;-0.77131;0.369112;0.272067
130260305080140;Manaus;0.448371;0.552194;1.908614;1.026425;0.700793
130260305080141;Manaus;0.514889;0.520044;2.162568;1.094302;0.990401
130260305080142;Manaus;0.438199;0.670512;1.744802;1.046104;0.553967
130260305080143;Manaus;0.51628;0.058681;2.378122;0.869603;0.944356
130260305080144;Manaus;0.473304;-0.044423;2.276282;0.76694;0.703514
130260305080145;Manaus;0.503484;0.323114;2.06267;0.931296;0.895884
130260305080146;Manaus;0.486637;0.323814;2.162337;0.966598;0.828631
130260305080148;Manaus;0.637395;-1.515945;2.74293;-0.026959;0.693823
130260305080149;Manaus;0.409735;0.399576;1.841278;0.903623;0.467254
130260305080152;Manaus;0.529687;-0.102519;2.497241;0.806408;0.99807
130260305080153;Manaus;0.450071;-0.556409;2.329636;0.452608;0.52751
130260305080154;Manaus;0.499826;-0.627126;2.519362;0.472947;0.686196
130260305080155;Manaus;0.431704;-0.73232;2.365762;0.350829;0.424365
130260305080156;Manaus;0.353504;-1.090125;1.21995;-0.282477;-0.149526
130260305080157;Manaus;0.443238;0.427398;2.033322;0.98886;0.571339
130260305080158;Manaus;0.506926;0.30785;2.155886;0.953959;0.966155
130260305080159;Manaus;0.429558;-0.840314;2.484151;0.321984;0.369732
130260305080160;Manaus;0.391529;-0.835079;2.29052;0.257691;0.191511
130260305080161;Manaus;0.390103;-1.079619;2.194291;0.065004;0.057982
130260305080162;Manaus;0.410573;0.316407;1.820242;0.842177;0.410584
130260305080163;Manaus;0.368192;-0.575656;1.082639;0.004116;0.101891
130260305080165;Manaus;0.426001;0.1437;1.993018;0.790257;0.355346
130260305080166;Manaus;0.442954;-0.37376;2.211392;0.530059;0.306372
130260305080167;Manaus;0.357698;-0.019432;1.249006;0.424039;0.035213
130260305080168;Manaus;0.451075;0.227109;1.969482;0.836277;0.427718
130260305080169;Manaus;0.392447;0.639916;0.316729;0.526924;0.221454
130260305080170;Manaus;0.398757;0.162956;1.032694;0.467033;0.326479
130260305080171;Manaus;0.421231;0.032167;0.700147;0.265706;0.409709
130260305080173;Manaus;0.404404;0.528947;1.560968;0.889762;0.360205
130260305080174;Manaus;0.385833;0.250456;1.298729;0.616952;0.238337
130260305080175;Manaus;0.375039;0.106185;0.715111;0.319078;0.144644
130260305080176;Manaus;0.391856;0.483461;1.599643;0.8737;0.472004
130260305080177;Manaus;0.406298;0.451427;1.707459;0.89056;0.447362
130260305080178;Manaus;0.405722;0.865319;1.429154;1.062447;0.528526
130260305080179;Manaus;0.394665;0.415099;1.654831;0.848533;0.359831
130260305080180;Manaus;0.418958;0.745966;1.288434;0.935623;0.390822
130260305080182;Manaus;0.408242;0.277324;1.728917;0.784829;0.431068
130260305080183;Manaus;0.410171;-0.119567;1.995699;0.619971;0.190954
130260305080184;Manaus;0.490986;1.534525;0.252171;1.086189;0.974484
130260305080185;Manaus;0.38945;1.570088;-0.315838;0.910731;0.41095
130260305080186;Manaus;0.383301;0.084486;0.611494;0.268738;0.114273
130260305080187;Manaus;0.463393;0.393013;2.051848;0.972974;0.63715
130260305080188;Manaus;0.437287;0.127519;1.89613;0.74586;0.369166
130260305080189;Manaus;0.400277;0.189142;1.665084;0.70516;0.273732
130260305080190;Manaus;0.377852;0.049816;1.407208;0.524387;0.136725
130260305080191;Manaus;0.387889;0.249422;1.615435;0.727007;0.287299
130260305080192;Manaus;0.402152;0.367096;1.634355;0.810154;0.350231
130260305080193;Manaus;0.389604;0.683647;-0.648613;0.217863;0.27131
130260305080194;Manaus;0.407776;-0.356666;2.152825;0.520701;0.224898
130260305080195;Manaus;0.457053;0.374783;0.172682;0.304125;0.411216
130260305080196;Manaus;0.430305;0.104023;1.86601;0.720048;0.432076
130260305080197;Manaus;0.415044;0.216944;1.896676;0.804211;0.374643
130260305080198;Manaus;0.410395;-0.035737;2.049231;0.693209;0.399072
130260305080199;Manaus;0.510975;1.121584;1.603287;1.289997;1.121404
130260305080200;Manaus;0.395674;1.209185;0.025234;0.795252;0.345874
130260305080201;Manaus;0.503899;0.55067;2.087492;1.087973;0.834754
130260305080202;Manaus;0.46094;0.479389;1.856671;0.960914;0.67813
130260305080204;Manaus;0.47118;-0.936349;2.639703;0.313908;0.550211
130260305080205;Manaus;0.444479;-0.738192;2.318152;0.330365;0.31304
130260305080207;Manaus;0.565836;-1.362929;2.521748;-0.004771;0.309288
130260305080208;Manaus;0.38286;0.070052;0.900436;0.360371;0.230236
130260305080209;Manaus;0.431074;0.34974;2.015219;0.932024;0.62973
130260305080210;Manaus;0.442363;0.77719;0.496862;0.679182;0.669977
130260305080211;Manaus;0.358185;-0.964409;1.609607;-0.064483;-0.195754
130260305080212;Manaus;0.345893;-1.20612;1.388247;-0.299079;-0.296251
130260305080213;Manaus;0.359798;-0.952525;1.311781;-0.160879;-0.070032
130260305080214;Manaus;0.366611;-1.21373;2.388276;0.045601;-0.062823
