NM_MUN;CD_MUN;CD_UF;indicador;dimensao;componente_ivs;n_setores;media_entre_setores;dp_entre_setores;p25;mediana;p75;razao_agregada
Dom Basílio;2910107;29;pct_raca_pretpardind;Socioeconômica;True;3;0.458264;0.057075;0.437396;0.481569;0.490784;0.451280
Dom Basílio;2910107;29;pct_dom_improv;Morfologia;False;2;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Dom Basílio;2910107;29;pct_hab_precaria;Morfologia;False;3;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Dom Basílio;2910107;29;pct_moradia_convencional;Morfologia;False;3;0.999230;0.001333;0.998845;1.000000;1.000000;0.998855
Dom Basílio;2910107;29;pct_moradia_nao_convencional;Morfologia;False;3;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Dom Basílio;2910107;29;pct_apartamento;Morfologia;False;2;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Dom Basílio;2910107;29;pct_casa;Morfologia;False;3;0.999230;0.001333;0.998845;1.000000;1.000000;0.998855
Dom Basílio;2910107;29;pct_casa_vila_condominio;Morfologia;False;3;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Dom Basílio;2910107;29;pct_sem_agua_canalizada;Saneamento;False;3;0.010114;0.005848;0.007041;0.009464;0.012862;0.991982
Dom Basílio;2910107;29;pct_agua_nao_encanada;Saneamento;False;3;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Dom Basílio;2910107;29;pct_agua_so_terreno;Saneamento;False;1;0.009464;;0.009464;0.009464;0.009464;0.009464
Dom Basílio;2910107;29;pct_sem_banheiro;Saneamento;False;1;0.000000;;0.000000;0.000000;0.000000;0.000000
Dom Basílio;2910107;29;pct_sem_banheiro_nem_sanitario;Saneamento;False;3;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Dom Basílio;2910107;29;pct_resp_feminino;Socioeconômica;False;3;0.478886;0.167002;0.384996;0.422989;0.544828;0.429714
Dom Basílio;2910107;29;pct_crianca_0a4;Demografia;False;3;0.055523;0.006937;0.052034;0.055441;0.058971;0.053114
Dom Basílio;2910107;29;pct_pop_0a14;Demografia;False;3;0.187856;0.035583;0.167654;0.174118;0.201189;0.176920
Dom Basílio;2910107;29;pct_idoso_60mais;Demografia;False;3;0.136757;0.026941;0.127107;0.148235;0.152146;0.145204
Dom Basílio;2910107;29;iep_setor;Demografia;False;3;76.126331;26.373740;65.781853;85.135135;90.975211;82.073434
Dom Basílio;2910107;29;rdi_setor;Demografia;False;3;20.216837;3.754834;18.896684;21.875000;22.366071;21.420519
Dom Basílio;2910107;29;prop_70mais_entre_60mais;Demografia;False;3;48.177781;7.161443;44.061543;44.736842;50.573549;45.263158
Dom Macedo Costa;2910206;29;pct_agua_inad;Saneamento;True;4;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Dom Macedo Costa;2910206;29;pct_esgoto_inad;Saneamento;True;4;0.802274;0.159606;0.753055;0.847457;0.896675;0.858002
Dom Macedo Costa;2910206;29;pct_lixo_inad;Saneamento;True;4;0.354240;0.372718;0.086102;0.260450;0.528587;0.528279
Dom Macedo Costa;2910206;29;razao_moradores;Socioeconômica;True;4;2.659871;0.112569;2.629663;2.702780;2.732989;2.678700
Dom Macedo Costa;2910206;29;pct_analfab;Socioeconômica;True;4;0.115308;0.014645;0.106606;0.113495;0.122197;0.121008
Dom Macedo Costa;2910206;29;renda_media;Socioeconômica;True;4;1397.395000;83.250157;1358.397500;1366.505000;1405.502500;1397.395000
Dom Macedo Costa;2910206;29;pct_raca_pretpardind;Socioeconômica;True;4;0.795169;0.044697;0.771012;0.780386;0.804542;0.816262
Dom Macedo Costa;2910206;29;pct_dom_improv;Morfologia;False;4;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Dom Macedo Costa;2910206;29;pct_hab_precaria;Morfologia;False;4;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Dom Macedo Costa;2910206;29;pct_moradia_convencional;Morfologia;False;4;0.995936;0.006589;0.994704;0.998768;1.000000;0.996390
Dom Macedo Costa;2910206;29;pct_moradia_nao_convencional;Morfologia;False;4;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Dom Macedo Costa;2910206;29;pct_apartamento;Morfologia;False;2;0.008287;0.011720;0.004144;0.008287;0.012431;0.010714
Dom Macedo Costa;2910206;29;pct_casa;Morfologia;False;4;0.986620;0.015851;0.978948;0.990481;0.998153;0.989170
Dom Macedo Costa;2910206;29;pct_casa_vila_condominio;Morfologia;False;4;0.005172;0.010345;0.000000;0.000000;0.005172;0.003610
Dom Macedo Costa;2910206;29;pct_sem_agua_canalizada;Saneamento;False;4;0.005288;0.006118;0.000000;0.005051;0.010338;0.996390
Dom Macedo Costa;2910206;29;pct_agua_nao_encanada;Saneamento;False;3;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Dom Macedo Costa;2910206;29;pct_agua_so_terreno;Saneamento;False;2;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Dom Macedo Costa;2910206;29;pct_sem_banheiro;Saneamento;False;4;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Dom Macedo Costa;2910206;29;pct_sem_banheiro_nem_sanitario;Saneamento;False;4;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Dom Macedo Costa;2910206;29;pct_resp_feminino;Socioeconômica;False;4;0.522534;0.051418;0.489474;0.505709;0.538768;0.516245
Dom Macedo Costa;2910206;29;pct_crianca_0a4;Demografia;False;4;0.058565;0.008577;0.053429;0.060086;0.065221;0.061545
Dom Macedo Costa;2910206;29;pct_pop_0a14;Demografia;False;4;0.192334;0.016233;0.183962;0.195336;0.203708;0.198113
Dom Macedo Costa;2910206;29;pct_idoso_60mais;Demografia;False;4;0.157289;0.026924;0.136886;0.149711;0.170114;0.149146
Dom Macedo Costa;2910206;29;iep_setor;Demografia;False;4;83.152908;21.877699;67.031943;76.810724;92.931689;75.283447
Dom Macedo Costa;2910206;29;rdi_setor;Demografia;False;4;24.241906;4.587099;20.837130;22.953920;26.358696;22.849277
Dom Macedo Costa;2910206;29;prop_70mais_entre_60mais;Demografia;False;4;44.482656;7.006271;39.772727;45.454545;50.164474;46.686747
Elísio Medrado;2910305;29;pct_agua_inad;Saneamento;True;8;0.002119;0.005992;0.000000;0.000000;0.000000;0.003033
Elísio Medrado;2910305;29;pct_esgoto_inad;Saneamento;True;8;0.804847;0.325205;0.785070;0.980586;0.991676;0.783927
Elísio Medrado;2910305;29;pct_lixo_inad;Saneamento;True;8;0.030682;0.037355;0.000000;0.014831;0.057086;0.029568
Elísio Medrado;2910305;29;razao_moradores;Socioeconômica;True;8;2.635966;0.196902;2.552500;2.607540;2.759395;2.630781
Elísio Medrado;2910305;29;pct_analfab;Socioeconômica;True;8;0.115332;0.045177;0.079049;0.117457;0.145254;0.112216
Elísio Medrado;2910305;29;renda_media;Socioeconômica;True;8;1647.596250;446.292413;1337.132500;1520.650000;1943.457500;1647.596250
Elísio Medrado;2910305;29;pct_raca_pretpardind;Socioeconômica;True;8;0.741512;0.079041;0.706754;0.749103;0.775781;0.739919
Elísio Medrado;2910305;29;pct_dom_improv;Morfologia;False;6;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Elísio Medrado;2910305;29;pct_hab_precaria;Morfologia;False;8;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Elísio Medrado;2910305;29;pct_moradia_convencional;Morfologia;False;8;0.999016;0.002784;1.000000;1.000000;1.000000;0.999242
Elísio Medrado;2910305;29;pct_moradia_nao_convencional;Morfologia;False;8;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Elísio Medrado;2910305;29;pct_apartamento;Morfologia;False;7;0.005843;0.010182;0.000000;0.000000;0.008475;0.006711
Elísio Medrado;2910305;29;pct_casa;Morfologia;False;8;0.993903;0.009454;0.989857;1.000000;1.000000;0.993177
Elísio Medrado;2910305;29;pct_casa_vila_condominio;Morfologia;False;8;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Elísio Medrado;2910305;29;pct_sem_agua_canalizada;Saneamento;False;8;0.006341;0.008938;0.000000;0.002564;0.009317;0.992418
Elísio Medrado;2910305;29;pct_agua_nao_encanada;Saneamento;False;7;0.002421;0.006406;0.000000;0.000000;0.000000;0.003559
Elísio Medrado;2910305;29;pct_agua_so_terreno;Saneamento;False;5;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Elísio Medrado;2910305;29;pct_sem_banheiro;Saneamento;False;7;0.004913;0.008392;0.000000;0.000000;0.008475;0.006228
Elísio Medrado;2910305;29;pct_sem_banheiro_nem_sanitario;Saneamento;False;8;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Elísio Medrado;2910305;29;pct_resp_feminino;Socioeconômica;False;8;0.489425;0.053409;0.443164;0.502449;0.513814;0.484871
Elísio Medrado;2910305;29;pct_crianca_0a4;Demografia;False;8;0.054537;0.012239;0.043992;0.056603;0.060956;0.054435
Elísio Medrado;2910305;29;pct_pop_0a14;Demografia;False;8;0.188206;0.024663;0.174777;0.193339;0.204345;0.188940
Elísio Medrado;2910305;29;pct_idoso_60mais;Demografia;False;8;0.195345;0.028961;0.181380;0.200482;0.209153;0.194412
Elísio Medrado;2910305;29;iep_setor;Demografia;False;8;106.972304;29.653006;88.546911;100.692990;119.680967;102.896341
Elísio Medrado;2910305;29;rdi_setor;Demografia;False;8;31.783651;5.177565;29.356808;32.840264;35.236948;31.527324
Elísio Medrado;2910305;29;prop_70mais_entre_60mais;Demografia;False;8;51.595740;8.310889;49.532807;52.315789;56.655035;52.296296
Encruzilhada;2910404;29;pct_agua_inad;Saneamento;True;24;0.060770;0.065484;0.000000;0.044671;0.088526;0.058809
Encruzilhada;2910404;29;pct_esgoto_inad;Saneamento;True;24;0.270255;0.270162;0.072822;0.172508;0.373383;0.276103
Encruzilhada;2910404;29;pct_lixo_inad;Saneamento;True;24;0.140617;0.259273;0.000000;0.007273;0.069197;0.115375
Encruzilhada;2910404;29;razao_moradores;Socioeconômica;True;24;2.846898;0.206960;2.664669;2.835647;2.958755;2.846863
Encruzilhada;2910404;29;pct_analfab;Socioeconômica;True;24;0.210130;0.045590;0.176987;0.209605;0.235451;0.214125
Encruzilhada;2910404;29;renda_media;Socioeconômica;True;24;1275.194167;477.930274;996.165000;1117.405000;1395.635000;1275.194167
Encruzilhada;2910404;29;pct_raca_pretpardind;Socioeconômica;True;24;0.806064;0.047601;0.780563;0.809284;0.837483;0.813445
Encruzilhada;2910404;29;pct_dom_improv;Morfologia;False;22;0.000672;0.003151;0.000000;0.000000;0.000000;0.000814
Encruzilhada;2910404;29;pct_hab_precaria;Morfologia;False;24;0.000616;0.003017;0.000000;0.000000;0.000000;0.000747
Encruzilhada;2910404;29;pct_moradia_convencional;Morfologia;False;24;0.996152;0.006306;0.994885;1.000000;1.000000;0.996511
Encruzilhada;2910404;29;pct_moradia_nao_convencional;Morfologia;False;24;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Encruzilhada;2910404;29;pct_apartamento;Morfologia;False;17;0.001328;0.003784;0.000000;0.000000;0.000000;0.002039
Encruzilhada;2910404;29;pct_casa;Morfologia;False;24;0.994420;0.007562;0.988668;1.000000;1.000000;0.994269
Encruzilhada;2910404;29;pct_casa_vila_condominio;Morfologia;False;21;0.000904;0.004143;0.000000;0.000000;0.000000;0.000897
Encruzilhada;2910404;29;pct_sem_agua_canalizada;Saneamento;False;24;0.028028;0.042477;0.005319;0.013072;0.030405;0.974333
Encruzilhada;2910404;29;pct_agua_nao_encanada;Saneamento;False;20;0.005628;0.009439;0.000000;0.000000;0.012842;0.006747
Encruzilhada;2910404;29;pct_agua_so_terreno;Saneamento;False;20;0.023988;0.041602;0.000000;0.000000;0.027394;0.019720
Encruzilhada;2910404;29;pct_sem_banheiro;Saneamento;False;17;0.003062;0.008902;0.000000;0.000000;0.000000;0.003280
Encruzilhada;2910404;29;pct_sem_banheiro_nem_sanitario;Saneamento;False;19;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Encruzilhada;2910404;29;pct_resp_feminino;Socioeconômica;False;24;0.502000;0.122215;0.429043;0.493878;0.579173;0.507218
Encruzilhada;2910404;29;pct_crianca_0a4;Demografia;False;24;0.070164;0.018920;0.056111;0.065623;0.080940;0.070810
Encruzilhada;2910404;29;pct_pop_0a14;Demografia;False;24;0.218757;0.042578;0.189203;0.216908;0.244317;0.222659
Encruzilhada;2910404;29;pct_idoso_60mais;Demografia;False;24;0.157514;0.045210;0.125491;0.152115;0.189219;0.151412
Encruzilhada;2910404;29;iep_setor;Demografia;False;24;78.387334;36.900679;49.685132;66.935569;104.274078;68.001570
Encruzilhada;2910404;29;rdi_setor;Demografia;False;24;25.392145;7.953860;20.034194;24.535809;30.042696;24.189944
Encruzilhada;2910404;29;prop_70mais_entre_60mais;Demografia;False;24;45.316747;8.019397;39.300314;45.708126;48.958333;45.958430
Entre Rios;2910503;29;pct_agua_inad;Saneamento;True;57;0.149560;0.300522;0.000000;0.018100;0.076642;0.073631
Entre Rios;2910503;29;pct_esgoto_inad;Saneamento;True;57;0.831736;0.284488;0.891892;0.965318;0.984733;0.832081
Entre Rios;2910503;29;pct_lixo_inad;Saneamento;True;57;0.116076;0.213919;0.000000;0.021898;0.123967;0.097351
Entre Rios;2910503;29;razao_moradores;Socioeconômica;True;57;2.774035;0.206750;2.679443;2.756944;2.884615;2.778228
Entre Rios;2910503;29;pct_analfab;Socioeconômica;True;56;0.098488;0.052898;0.065489;0.089770;0.119224;0.100041
Entre Rios;2910503;29;renda_media;Socioeconômica;True;57;1657.063509;803.191509;1159.010000;1408.000000;1755.850000;1657.063509
Entre Rios;2910503;29;pct_raca_pretpardind;Socioeconômica;True;57;0.863100;0.070913;0.844237;0.885449;0.904564;0.868288
Entre Rios;2910503;29;pct_dom_improv;Morfologia;False;48;0.000579;0.004009;0.000000;0.000000;0.000000;0.000588
Entre Rios;2910503;29;pct_hab_precaria;Morfologia;False;57;0.001641;0.007034;0.000000;0.000000;0.000000;0.002173
Entre Rios;2910503;29;pct_moradia_convencional;Morfologia;False;57;0.996429;0.007783;0.995074;1.000000;1.000000;0.996047
Entre Rios;2910503;29;pct_moradia_nao_convencional;Morfologia;False;57;0.001251;0.006466;0.000000;0.000000;0.000000;0.001779
Entre Rios;2910503;29;pct_apartamento;Morfologia;False;52;0.005381;0.012455;0.000000;0.000000;0.000000;0.005675
Entre Rios;2910503;29;pct_casa;Morfologia;False;57;0.951553;0.172258;0.974843;0.994949;1.000000;0.979245
Entre Rios;2910503;29;pct_casa_vila_condominio;Morfologia;False;49;0.046493;0.186184;0.000000;0.000000;0.012048;0.014670
Entre Rios;2910503;29;pct_sem_agua_canalizada;Saneamento;False;57;0.068571;0.139007;0.005682;0.018868;0.062893;0.958292
Entre Rios;2910503;29;pct_agua_nao_encanada;Saneamento;False;39;0.051060;0.121877;0.000000;0.000000;0.048102;0.033788
Entre Rios;2910503;29;pct_agua_so_terreno;Saneamento;False;38;0.041796;0.119616;0.000000;0.004717;0.023680;0.023185
Entre Rios;2910503;29;pct_sem_banheiro;Saneamento;False;38;0.014203;0.036692;0.000000;0.000000;0.000000;0.014668
Entre Rios;2910503;29;pct_sem_banheiro_nem_sanitario;Saneamento;False;49;0.002323;0.010640;0.000000;0.000000;0.000000;0.001336
Entre Rios;2910503;29;pct_resp_feminino;Socioeconômica;False;57;0.525024;0.101675;0.463768;0.538813;0.598901;0.548016
Entre Rios;2910503;29;pct_crianca_0a4;Demografia;False;55;0.066664;0.019919;0.053733;0.066667;0.078771;0.067619
Entre Rios;2910503;29;pct_pop_0a14;Demografia;False;57;0.211250;0.039249;0.187879;0.209408;0.239759;0.213754
Entre Rios;2910503;29;pct_idoso_60mais;Demografia;False;56;0.137958;0.057022;0.096689;0.131589;0.163521;0.127627
Entre Rios;2910503;29;iep_setor;Demografia;False;56;71.700514;41.602278;41.097561;62.991898;87.130542;59.767249
Entre Rios;2910503;29;rdi_setor;Demografia;False;56;21.984991;11.783642;14.559487;19.983361;25.322183;19.385279
Entre Rios;2910503;29;prop_70mais_entre_60mais;Demografia;False;56;41.436134;10.947725;36.206897;41.689655;49.218750;44.255911
Esplanada;2910602;29;pct_agua_inad;Saneamento;True;36;0.046045;0.073676;0.000000;0.020313;0.056071;0.046825
Esplanada;2910602;29;pct_esgoto_inad;Saneamento;True;36;0.771526;0.351171;0.792939;0.961482;0.984821;0.769709
Esplanada;2910602;29;pct_lixo_inad;Saneamento;True;36;0.112210;0.216473;0.000000;0.045048;0.118138;0.116402
Esplanada;2910602;29;razao_moradores;Socioeconômica;True;36;3.013525;0.185369;2.892100;2.999684;3.109472;3.001058
Esplanada;2910602;29;pct_analfab;Socioeconômica;True;36;0.119054;0.051075;0.090024;0.123770;0.136179;0.124136
Esplanada;2910602;29;renda_media;Socioeconômica;True;36;1585.144167;547.945267;1172.457500;1389.430000;1980.477500;1585.144167
Esplanada;2910602;29;pct_raca_pretpardind;Socioeconômica;True;36;0.823413;0.052442;0.790708;0.835122;0.857862;0.826223
Esplanada;2910602;29;pct_dom_improv;Morfologia;False;32;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Esplanada;2910602;29;pct_hab_precaria;Morfologia;False;36;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Esplanada;2910602;29;pct_moradia_convencional;Morfologia;False;36;0.997290;0.005631;0.996046;1.000000;1.000000;0.997884
Esplanada;2910602;29;pct_moradia_nao_convencional;Morfologia;False;36;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Esplanada;2910602;29;pct_apartamento;Morfologia;False;32;0.000499;0.001970;0.000000;0.000000;0.000000;0.000884
Esplanada;2910602;29;pct_casa;Morfologia;False;36;0.977980;0.031953;0.971305;0.990454;1.000000;0.979365
Esplanada;2910602;29;pct_casa_vila_condominio;Morfologia;False;30;0.022640;0.034569;0.000000;0.000000;0.033000;0.020846
Esplanada;2910602;29;pct_sem_agua_canalizada;Saneamento;False;36;0.039973;0.055847;0.007959;0.015466;0.051779;0.957407
Esplanada;2910602;29;pct_agua_nao_encanada;Saneamento;False;27;0.027266;0.041846;0.000000;0.000000;0.035314;0.025730
Esplanada;2910602;29;pct_agua_so_terreno;Saneamento;False;25;0.022475;0.034157;0.000000;0.012766;0.021739;0.026727
Esplanada;2910602;29;pct_sem_banheiro;Saneamento;False;27;0.027153;0.036748;0.000000;0.011527;0.037557;0.026152
Esplanada;2910602;29;pct_sem_banheiro_nem_sanitario;Saneamento;False;29;0.004526;0.015016;0.000000;0.000000;0.000000;0.003503
Esplanada;2910602;29;pct_resp_feminino;Socioeconômica;False;36;0.538409;0.069738;0.487420;0.528172;0.593811;0.536082
Esplanada;2910602;29;pct_crianca_0a4;Demografia;False;36;0.072427;0.018007;0.060192;0.072346;0.084419;0.074363
Esplanada;2910602;29;pct_pop_0a14;Demografia;False;36;0.224931;0.037428;0.202157;0.230715;0.247367;0.229296
Esplanada;2910602;29;pct_idoso_60mais;Demografia;False;36;0.130335;0.045043;0.100846;0.124224;0.149349;0.125039
Esplanada;2910602;29;iep_setor;Demografia;False;36;62.652915;33.677863;37.342867;54.495335;76.184439;54.531490
Esplanada;2910602;29;rdi_setor;Demografia;False;36;20.432329;7.830786;15.971354;18.907420;23.121548;19.365837
Esplanada;2910602;29;prop_70mais_entre_60mais;Demografia;False;36;46.533984;6.253235;41.386114;45.490716;50.227273;46.584507
Euclides da Cunha;2910701;29;pct_agua_inad;Saneamento;True;65;0.062834;0.177901;0.000000;0.015152;0.042553;0.069665
Euclides da Cunha;2910701;29;pct_esgoto_inad;Saneamento;True;65;0.304208;0.384538;0.000000;0.080420;0.683544;0.336332
Euclides da Cunha;2910701;29;pct_lixo_inad;Saneamento;True;65;0.083434;0.188812;0.000000;0.000000;0.057895;0.096296
Euclides da Cunha;2910701;29;razao_moradores;Socioeconômica;True;65;2.812248;0.240951;2.658703;2.832168;2.956731;2.840388
Euclides da Cunha;2910701;29;pct_analfab;Socioeconômica;True;65;0.136050;0.060727;0.093366;0.123762;0.176211;0.142166
Euclides da Cunha;2910701;29;renda_media;Socioeconômica;True;65;1740.197077;770.255077;1135.790000;1508.830000;2285.810000;1740.197077
Euclides da Cunha;2910701;29;pct_raca_pretpardind;Socioeconômica;True;65;0.735137;0.079148;0.689412;0.747875;0.787234;0.742356
Euclides da Cunha;2910701;29;pct_dom_improv;Morfologia;False;59;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Euclides da Cunha;2910701;29;pct_hab_precaria;Morfologia;False;65;0.000750;0.004452;0.000000;0.000000;0.000000;0.000794
Euclides da Cunha;2910701;29;pct_moradia_convencional;Morfologia;False;65;0.998221;0.005084;1.000000;1.000000;1.000000;0.997972
Euclides da Cunha;2910701;29;pct_moradia_nao_convencional;Morfologia;False;65;0.000750;0.004452;0.000000;0.000000;0.000000;0.000794
Euclides da Cunha;2910701;29;pct_apartamento;Morfologia;False;57;0.016835;0.041757;0.000000;0.000000;0.000000;0.015677
Euclides da Cunha;2910701;29;pct_casa;Morfologia;False;65;0.981386;0.040954;0.989362;1.000000;1.000000;0.982981
Euclides da Cunha;2910701;29;pct_casa_vila_condominio;Morfologia;False;63;0.002138;0.011069;0.000000;0.000000;0.000000;0.001781
Euclides da Cunha;2910701;29;pct_sem_agua_canalizada;Saneamento;False;65;0.046804;0.092807;0.006826;0.019737;0.048611;0.962698
Euclides da Cunha;2910701;29;pct_agua_nao_encanada;Saneamento;False;45;0.031329;0.064250;0.000000;0.013889;0.033962;0.023366
Euclides da Cunha;2910701;29;pct_agua_so_terreno;Saneamento;False;47;0.022171;0.042056;0.000000;0.000000;0.027309;0.021993
Euclides da Cunha;2910701;29;pct_sem_banheiro;Saneamento;False;44;0.015323;0.038814;0.000000;0.000000;0.000000;0.016646
Euclides da Cunha;2910701;29;pct_sem_banheiro_nem_sanitario;Saneamento;False;53;0.001151;0.006760;0.000000;0.000000;0.000000;0.001115
Euclides da Cunha;2910701;29;pct_resp_feminino;Socioeconômica;False;64;0.569383;0.095327;0.513076;0.562760;0.627480;0.560688
Euclides da Cunha;2910701;29;pct_crianca_0a4;Demografia;False;64;0.064381;0.016814;0.054830;0.064586;0.073982;0.065992
Euclides da Cunha;2910701;29;pct_pop_0a14;Demografia;False;65;0.204644;0.053360;0.178470;0.204819;0.229692;0.211158
Euclides da Cunha;2910701;29;pct_idoso_60mais;Demografia;False;65;0.158465;0.065568;0.113821;0.144509;0.214414;0.149011
Euclides da Cunha;2910701;29;iep_setor;Demografia;False;64;84.672252;50.064347;48.563665;69.924677;114.089721;70.568365
Euclides da Cunha;2910701;29;rdi_setor;Demografia;False;65;25.626989;12.346003;17.156863;21.315789;34.161491;23.292452
Euclides da Cunha;2910701;29;prop_70mais_entre_60mais;Demografia;False;64;49.257076;9.925240;45.041209;50.000000;53.898129;51.187500
Eunápolis;2910727;29;pct_agua_inad;Saneamento;True;189;0.099865;0.123945;0.018797;0.068783;0.146226;0.091920
Eunápolis;2910727;29;pct_esgoto_inad;Saneamento;True;189;0.444847;0.375971;0.056338;0.384615;0.855769;0.428266
Eunápolis;2910727;29;pct_lixo_inad;Saneamento;True;189;0.036613;0.100305;0.000000;0.000000;0.032051;0.029198
Eunápolis;2910727;29;razao_moradores;Socioeconômica;True;189;2.727232;0.228637;2.590909;2.746313;2.896341;2.738622
Eunápolis;2910727;29;pct_analfab;Socioeconômica;True;185;0.101706;0.062564;0.051282;0.098214;0.141148;0.095848
Eunápolis;2910727;29;renda_media;Socioeconômica;True;189;2100.052593;1282.381249;1313.290000;1609.730000;2366.670000;2100.052593
Eunápolis;2910727;29;pct_raca_pretpardind;Socioeconômica;True;189;0.776759;0.076991;0.740484;0.795009;0.828571;0.779239
Eunápolis;2910727;29;pct_dom_improv;Morfologia;False;171;0.000445;0.004457;0.000000;0.000000;0.000000;0.000289
Eunápolis;2910727;29;pct_hab_precaria;Morfologia;False;189;0.003795;0.019404;0.000000;0.000000;0.000000;0.003784
Eunápolis;2910727;29;pct_moradia_convencional;Morfologia;False;189;0.992279;0.020729;0.992933;1.000000;1.000000;0.992919
Eunápolis;2910727;29;pct_moradia_nao_convencional;Morfologia;False;189;0.003509;0.019055;0.000000;0.000000;0.000000;0.003630
Eunápolis;2910727;29;pct_apartamento;Morfologia;False;153;0.069888;0.128429;0.000000;0.016304;0.075472;0.065905
Eunápolis;2910727;29;pct_casa;Morfologia;False;189;0.928475;0.123921;0.921811;0.977419;1.000000;0.930197
Eunápolis;2910727;29;pct_casa_vila_condominio;Morfologia;False;158;0.008646;0.024309;0.000000;0.000000;0.000000;0.010606
Eunápolis;2910727;29;pct_sem_agua_canalizada;Saneamento;False;189;0.020977;0.035270;0.000000;0.008889;0.025316;0.983006
Eunápolis;2910727;29;pct_agua_nao_encanada;Saneamento;False;139;0.006953;0.023573;0.000000;0.000000;0.000000;0.005408
Eunápolis;2910727;29;pct_agua_so_terreno;Saneamento;False;134;0.015374;0.027944;0.000000;0.000000;0.022269;0.012944
Eunápolis;2910727;29;pct_sem_banheiro;Saneamento;False;137;0.006154;0.015538;0.000000;0.000000;0.000000;0.004818
Eunápolis;2910727;29;pct_sem_banheiro_nem_sanitario;Saneamento;False;168;0.000084;0.001092;0.000000;0.000000;0.000000;0.000087
Eunápolis;2910727;29;pct_resp_feminino;Socioeconômica;False;189;0.507655;0.115307;0.439024;0.516447;0.592920;0.502045
Eunápolis;2910727;29;pct_crianca_0a4;Demografia;False;189;0.069888;0.020758;0.054745;0.071207;0.084488;0.071991
Eunápolis;2910727;29;pct_pop_0a14;Demografia;False;189;0.220173;0.049632;0.187204;0.221269;0.256329;0.225851
Eunápolis;2910727;29;pct_idoso_60mais;Demografia;False;189;0.133801;0.052055;0.094067;0.130790;0.167370;0.126101
Eunápolis;2910727;29;iep_setor;Demografia;False;189;69.634461;46.379093;37.216828;57.236842;85.245902;55.833680
Eunápolis;2910727;29;rdi_setor;Demografia;False;189;20.946770;8.650213;14.925373;20.304569;26.122449;19.461152
Eunápolis;2910727;29;prop_70mais_entre_60mais;Demografia;False;186;43.263163;7.664973;38.461538;43.384860;48.533835;43.717844
Fátima;2910750;29;pct_agua_inad;Saneamento;True;12;0.006248;0.012426;0.000000;0.000000;0.003606;0.006816
Fátima;2910750;29;pct_esgoto_inad;Saneamento;True;12;0.084134;0.114412;0.000000;0.017146;0.198592;0.086011
Fátima;2910750;29;pct_lixo_inad;Saneamento;True;12;0.165639;0.343983;0.000000;0.010913;0.073797;0.174294
Fátima;2910750;29;razao_moradores;Socioeconômica;True;12;2.575028;0.108065;2.504850;2.594937;2.653371;2.594937
Fátima;2910750;29;pct_analfab;Socioeconômica;True;12;0.189548;0.034805;0.170223;0.182738;0.211570;0.193047
Fátima;2910750;29;renda_media;Socioeconômica;True;12;1553.215000;460.314574;1259.285000;1479.745000;1602.385000;1553.215000
Fátima;2910750;29;pct_raca_pretpardind;Socioeconômica;True;12;0.628911;0.037715;0.599475;0.635473;0.655735;0.635772
Fátima;2910750;29;pct_dom_improv;Morfologia;False;12;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Fátima;2910750;29;pct_hab_precaria;Morfologia;False;12;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Fátima;2910750;29;pct_moradia_convencional;Morfologia;False;12;0.998504;0.002325;0.996745;1.000000;1.000000;0.998702
Fátima;2910750;29;pct_moradia_nao_convencional;Morfologia;False;12;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Fátima;2910750;29;pct_apartamento;Morfologia;False;10;0.003365;0.010642;0.000000;0.000000;0.000000;0.002668
Fátima;2910750;29;pct_casa;Morfologia;False;12;0.993964;0.010513;0.994526;0.998403;1.000000;0.994482
